ident,type,name,elevation_ft,iso_country,iso_region,municipality,local_code
57TX,small_airport,Brown Ranch Airport,325.0,US,US-TX,Beeville,57TX
57VA,small_airport,Toga Airport,725.0,US,US-VA,Buckingham Courthouse,57VA
57WA,small_airport,Kent Farms Airport,1155.0,US,US-WA,Othello,57WA
57WI,heliport,Aurora Valley View Medical Center Heliport,878.0,US,US-WI,Plymouth,57WI
57XS,small_airport,Hoopes Ranch Airport,800.0,US,US-TX,Weir,57XS
58A,seaplane_base,Tolsona Lake Seaplane Base,2000.0,US,US-AK,Tolsona Lake,58A
58AK,small_airport,Fairview East Airport,100.0,US,US-AK,Wasilla,58AK
58AR,small_airport,Price Coffee Airfield,1067.0,US,US-AR,Bentonville,58AR
58AZ,small_airport,Chapman Ranch Airstrip,5115.0,US,US-AZ,Young,58AZ
58C,small_airport,Jana Airport,842.0,US,US-WI,Edgerton,58C
58CA,heliport,Jay Stephen Hooper Memorial Heliport,353.0,US,US-CA,Los Angeles,58CA
58CL,small_airport,Borrego Air Ranch Airport,575.0,US,US-CA,Borrego Springs,58CL
58CN,heliport,Jackson Lake Heliport,6650.0,US,US-CA,Jackson Lake,58CN
58CO,heliport,Purgatory Nr One Heliport,8700.0,US,US-CO,Durango,58CO
58F,small_airport,Lane Field,700.0,US,US-TX,Sanger,58F
58FD,small_airport,Southerly Airport,78.0,US,US-FL,Dundee,58FD
58FL,heliport,A I M Heliport,20.0,US,US-FL,Boca Raton,58FL
58GA,heliport,Washington County Regional Medical Center Heliport,458.0,US,US-GA,Sandersville,58GA
58II,small_airport,Henneman Airport,770.0,US,US-IN,Boggstown,58II
58IL,small_airport,Spangler Airport,675.0,US,US-IL,Manteno,58IL
58IN,small_airport,Hilltop Airport,820.0,US,US-IN,Spencerville,58IN
58IS,heliport,Va Medical Center Heliport,464.0,US,US-IL,Marion,58IS
58J,small_airport,Huggins Memorial Airport,143.0,US,US-SC,Timmonsville,58J
58KS,small_airport,Burger's Valley Airport,1325.0,US,US-KS,Salina,58KS
58KY,small_airport,Willow Island Airpark,740.0,US,US-KY,Finchville,58KY
58LA,small_airport,Sydal Acres Airport,200.0,US,US-LA,Wilson,58LA
58MA,heliport,Boston Scientific Marlboro Heliport,390.0,US,US-MA,Marlboro,58MA
58MI,heliport,Mercy Memorial Hospital Heliport,603.0,US,US-MI,Monroe,58MI
58MN,small_airport,Northwest Angle Airport,1071.0,US,US-MN,Warroad,58MN
58MO,heliport,Mercy Hospital Jefferson Heliport,435.0,US,US-MO,Crystal City,58MO
58N,small_airport,Reigle Field,489.0,US,US-PA,Palmyra,58N
58NC,small_airport,Fox Haven Plantation STOLport,800.0,US,US-NC,Rutherfordton,58NC
58NE,heliport,Nebraska Methodist Hospital Heliport,1110.0,US,US-NE,Omaha,58NE
58NJ,seaplane_base,Harrah's Landing Seaplane Base,17.0,US,US-NJ,Atlantic City,58NJ
58NY,heliport,Freeport Heliport,28.0,US,US-NY,Freeport,58NY
58OH,small_airport,Rattlesnake Island Airport,586.0,US,US-OH,Put In Bay,58OH
58OI,heliport,Harrington Square Heliport,1150.0,US,US-OH,Middlefield,58OI
58OK,heliport,Jane Phillips Heliport,715.0,US,US-OK,Bartlesville,58OK
58OR,small_airport,Umpqua Airport,700.0,US,US-OR,Roseburg,58OR
58PA,closed,Tallman East Airport,842.0,US,US-PA,Tower City,
58S,small_airport,Whitefish Airport,3066.0,US,US-MT,Whitefish,58S
58TE,small_airport,Mc Nabb Farm Airport,3315.0,US,US-TX,Ropesville,58TE
58TS,heliport,Bald Eagle Pad Heliport,665.0,US,US-TX,Laguna Park,58TS
58TX,small_airport,Tailspin Estates Airport,830.0,US,US-TX,Weatherford,58TX
58VA,small_airport,Walnut Hill Airport,285.0,US,US-VA,Calverton,58VA
58WA,small_airport,Dye Seed Ranch Inc. Airport,2500.0,US,US-WA,Pomeroy,58WA
58WI,closed,Geo Jensen Airport,1350.0,US,US-WI,Frederic,
58XS,small_airport,Mc Entire's Lazy V Ranch Airport,2360.0,US,US-TX,Sterling City,58XS
59AK,small_airport,Penderosa Airport,520.0,US,US-AK,Wasilla,59AK
59AS,small_airport,Becker Field,1720.0,US,US-WA,Battle Ground,59AS
59AZ,small_airport,Robin STOLport,4772.0,US,US-AZ,Chino Valley,59AZ
59B,small_airport,Newton Field,1178.0,US,US-ME,Jackman,59B
59CA,small_airport,Little Hands STOLport,1008.0,US,US-CA,San Ramon,59CA
59CL,small_airport,O'Connell Brothers Airport,-99.0,US,US-CA,Brawley,59CL
59CN,small_airport,James Brothers Airport,25.0,US,US-CA,Pleasant Grove,59CN
59CO,small_airport,Comanche Livestock Airport,5230.0,US,US-CO,Strasburg,59CO
59FD,small_airport,Big Cypress Airfield,20.0,US,US-FL,Immokalee,59FD
59FL,heliport,Florida Power & Light-Juno Beach Heliport,61.0,US,US-FL,Juno Beach,59FL
59GA,heliport,Barrow Medical Center Heliport,948.0,US,US-GA,Winder,59GA
59ID,balloonport,Palisades Field,5624.0,US,US-ID,Palisades,59ID
59II,small_airport,Posey Patch Ultralightport,370.0,US,US-IN,Mount Vernon,59II
59IL,small_airport,Ruder Airport,855.0,US,US-IL,Maple Park,59IL
59IN,small_airport,Stuntz & Hochstetler Pines Airport,739.0,US,US-IN,Walkerton,59IN
59IS,heliport,HSHS Holy Family Hospital Heliport,585.0,US,US-IL,Greenville,59IS
59KS,closed,Dunn Field,1060.0,US,US-KS,Beagle,
59KY,small_airport,Samuels Springs Airport,690.0,US,US-KY,Deatsville,59KY
59L,closed,City Hall Heliport,360.0,US,US-CA,Los Angeles,
59LA,heliport,Transco Delcambre Heliport,8.0,US,US-LA,Delcambre,59LA
59M,small_airport,Torchport Airport,640.0,US,US-MI,Eastport,59M
59MI,heliport,Janski Heliport,850.0,US,US-MI,Marine City,59MI
59MN,small_airport,Cox-Coyour Meml Air Field,1304.0,US,US-MN,Roosevelt,59MN
59MO,heliport,Hermann Area Hospital Heliport,610.0,US,US-MO,Hermann,59MO
59NC,small_airport,Mclean Brothers Airport,696.0,US,US-NC,Gibsonville,59NC
59NE,small_airport,Nelson Airport,1982.0,US,US-NE,Boelus,59NE
59NJ,heliport,Due Process Stables Heliport,75.0,US,US-NJ,Colts Neck,59NJ
59NM,closed,Lockmiller & Sons Airport,4559.0,US,US-NM,Clovis,
59NY,small_airport,Bent-Wing Airport,370.0,US,US-NY,Lockport,59NY
59OH,small_airport,Kelch Airport,905.0,US,US-OH,Bethel,59OH
59OI,heliport,Airwolf Heliport,1155.0,US,US-OH,Middlefield,59OI
59OK,heliport,Camp Gruber Heliport,586.0,US,US-OK,Braggs,59OK
59OR,heliport,Mc Nary Dam Heliport,366.0,US,US-OR,Umatilla,59OR
59PA,small_airport,Erkes Airport,340.0,US,US-PA,Upper Black Eddy,59PA
59PN,small_airport,Brookside Farms Airport,489.0,US,US-PA,Hershey,59PN
59TA,heliport,Kaneb Heliport,120.0,US,US-TX,Sugar Land,59TA
59TE,closed,Hoffpauir Airport,133.0,US,US-TX,Katy,59TE
59TN,heliport,Burnett Heliport,320.0,US,US-TN,Atoka,59TN
59TS,small_airport,Rossler Ranch Airport,250.0,US,US-TX,George West,59TS
59TX,small_airport,Benjamin Franklin Airport,990.0,US,US-TX,Godley,59TX
59VA,heliport,Humphrey's Heliport,2000.0,US,US-VA,Norton,59VA
59WA,small_airport,Sorrell Airport,250.0,US,US-WA,Tenino,59WA
59WI,small_airport,Little Wheel Field,900.0,US,US-WI,Cottage Grove,59WI
59XS,heliport,Scott & White Memorial Hospital Heliport,734.0,US,US-TX,Temple,59XS
5A2,small_airport,Warner Robins Air Park,409.0,US,US-GA,Warner Robins,5A2
5A5,small_airport,Silver Wings Field,1571.0,US,US-AR,Eureka Springs,5A5
5A8,medium_airport,Aleknagik / New Airport,66.0,US,US-AK,Aleknagik,5A8
5AK,seaplane_base,Tazlina /Smokey Lake/ Seaplane Base,2407.0,US,US-AK,Tazlina,5AK
5AK0,small_airport,Trading Bay Production Airport,200.0,US,US-AK,Trading Bay,5AK0
5AK1,heliport,Beluga Heliport,75.0,US,US-AK,Tyonek,5AK1
5AK2,small_airport,Howards Airport,490.0,US,US-AK,North Pole,5AK2
5AK3,small_airport,Airway Airport,480.0,US,US-AK,North Pole,5AK3
5AK4,heliport,Eagles Nest Heliport,280.0,US,US-AK,Palmer,
5AK5,small_airport,Todds Strip,400.0,US,US-AK,Wasilla,5AK5
5AK6,small_airport,Colberg Airport,125.0,US,US-AK,Palmer,5AK6
5AK8,small_airport,Memory Lake Airport,420.0,US,US-AK,Wasilla,5AK8
5AK9,small_airport,Grandview Subdivision Airport,150.0,US,US-AK,Palmer,5AK9
5AL,seaplane_base,Fish River Seaplane Base,3.0,US,US-AL,Fairhope,5AL
5AL0,heliport,Marshall Medical Center North Heliport,1024.0,US,US-AL,Guntersville,5AL0
5AL1,small_airport,Mc Gowin Field,400.0,US,US-AL,Chapman,5AL1
5AL2,heliport,Midstream Fuel Service Seaplane Base Heliport,,US,US-AL,Theodore,5AL2
5AL3,small_airport,Flying X Ranch Airport,466.0,US,US-AL,Montevallo,5AL3
5AL4,closed,Blueberry Hill Airport,220.0,US,US-AL,Dothan,
5AL5,small_airport,Big River Airpark,505.0,US,US-AL,Muscle Shoals,5AL5
5AL6,heliport,Lake Martin Community Hospital Heliport,589.0,US,US-AL,Dadeville,5AL6
5AL7,small_airport,John H Hataway Airport,300.0,US,US-AL,Kinston,5AL7
5AL8,small_airport,Fairlane Airport,225.0,US,US-AL,Samson,5AL8
5AL9,heliport,Athens-Limestone Hospital Helipad,693.0,US,US-AL,Athens,5AL9
5AR1,small_airport,Tillar Airport,150.0,US,US-AR,Tillar,5AR1
5AR2,small_airport,Turrell Flying Service Airport,226.0,US,US-AR,Turrell,5AR2
5AR3,closed,Wabbaseka Flying Service Airport,200.0,US,US-AR,Wabbaseka,
5AR4,heliport,Medical Park Hospital Heliport,350.0,US,US-AR,Hope,5AR4
5AR5,heliport,Med Flight Heliport,540.0,US,US-AR,Little Rock,5AR5
5AR6,heliport,Southwest Hospital Heliport,344.0,US,US-AR,Little Rock,5AR6
5AR7,small_airport,Keller Airfield,249.0,US,US-AR,Weiner,5AR7
5AR8,closed,Pine Prairie Airport,321.0,US,US-AR,Ashdown,
5AR9,heliport,Baxter County Regional Hospital Heliport,865.0,US,US-AR,Mountain Home,5AR9
5AZ0,heliport,Lyon Aviation Rooftop Heliport,1508.0,US,US-AZ,Scottsdale,5AZ0
5AZ1,heliport,Goldfield Ghost Town Heliport,2000.0,US,US-AZ,Apache Junction,5AZ1
5AZ2,heliport,Southern Command Police Station Heliport,1085.0,US,US-AZ,Phoenix,5AZ2
5AZ3,small_airport,Pegasus Airpark,1450.0,US,US-AZ,Queen Creek,5AZ3
5AZ4,heliport,University Medical Center Hospital Heliport,2468.0,US,US-AZ,Tucson,5AZ4
5AZ5,heliport,Saguaro Heliport,3102.0,US,US-AZ,Tucson,5AZ5
5AZ6,small_airport,Motown Airport,80.0,US,US-AZ,Mobile,5AZ6
5AZ7,small_airport,Carranza Farm Airstrip,1300.0,US,US-AZ,Stanfield,5AZ7
5AZ8,heliport,Sedona Medical Campus Heliport,4456.0,US,US-AZ,Sedona,5AZ8
5AZ9,small_airport,Regeneration Airport,2750.0,US,US-AZ,Fort Thomas,5AZ9
5B1,small_airport,John H Boylan State (Island Pond) Airport,1194.0,US,US-VT,Island Pond,5B1
5B4,small_airport,Bowbells Municipal Airport,1955.0,US,US-ND,Bowbells,5B4
5B6,small_airport,Falmouth Airpark,43.0,US,US-MA,Falmouth,5B6
5B7,small_airport,Rensselaer County Airport,440.0,US,US-NY,Troy,5B7
5B9,small_airport,Dean Memorial Airport,582.0,US,US-NH,Haverhill,5B9
5BK,small_airport,Black Rapids Airport,2125.0,US,US-AK,Black Rapids,5BK
5BL,seaplane_base,Homer-Beluga Lake Seaplane Base,25.0,US,US-AK,Homer,5BL
5C5,seaplane_base,El Capitan Lodge Seaplane Base,,US,US-AK,Craig,5C5
5CA0,heliport,Dreamworks Helistop Glendale Heliport,513.0,US,US-CA,Glendale,5CA0
5CA1,heliport,Texaco - San Ardo Heliport,449.0,US,US-CA,San Ardo,5CA1
5CA2,heliport,Ord Mountain Heliport,6120.0,US,US-CA,Barstow,5CA2
5CA3,heliport,San Rafel Private Heliport,5.0,US,US-CA,San Rafel,5CA3
5CA4,small_airport,Ludlow Airport,1700.0,US,US-CA,Barstow,5CA4
5CA5,heliport,San Joaquin Sprayers Inc Heliport,400.0,US,US-CA,Delano,5CA5
5CA6,heliport,San Joaquin Helicopters Heliport,335.0,US,US-CA,Delano,5CA6
5CA7,small_airport,Agro-West Airport,335.0,US,US-CA,Five Points,5CA7
5CA8,small_airport,Howard /Private/ Airport,480.0,US,US-CA,Ione,5CA8
5CA9,seaplane_base,Konocti  - Clear Lake Seaplane Base,1326.0,US,US-CA,Kelseyville,5CA9
5CD,small_airport,Chandalar Shelf Airport,3222.0,US,US-AK,Chandalar Camp,5CD
5CL0,small_airport,Grupe Ranch Airport,1625.0,US,US-CA,Mariposa,5CL0
5CL1,small_airport,Hart Ranch Airport,1380.0,US,US-CA,Santa Margarita,5CL1
5CL2,heliport,St Louise Regional Hospital Heliport,214.0,US,US-CA,Gilroy,5CL2
5CL3,small_airport,Mapes Ranch Airport,34.0,US,US-CA,Modesto,5CL3
5CL4,heliport,Natividad Medical Center Heliport,70.0,US,US-CA,Salinas,5CL4
5CL5,heliport,Kcin Emergency Heliport,165.0,US,US-CA,Irvine,5CL5
5CL6,heliport,Edward Roybal Federal Bldg Heliport,646.0,US,US-CA,Los Angeles,5CL6
5CL7,small_airport,Gene Wash Reservoir Airport,860.0,US,US-CA,Parker Dam,5CL7
5CL8,small_airport,Creekside Airport,335.0,US,US-CA,Arvin,5CL8
5CL9,small_airport,Table Mountain Field,1280.0,US,US-CA,Auberry,5CL9
5CN5,heliport,Palmaz Ranch Heliport,3760.0,US,US-CA,Taylorsville,5CN5
5CO0,small_airport,Cheyenne Wells Municipal Airport,4184.0,US,US-CO,Cheyenne Wells,5CO0
5CO1,small_airport,Shipman Ranch Airport,6200.0,US,US-CO,Austin,5CO1
5CO2,heliport,Mc Kee Medical Center Heliport,4872.0,US,US-CO,Loveland,5CO2
5CO3,heliport,Jim's Heliport,5093.0,US,US-CO,Delta,5CO3
5CO4,small_airport,Spickard Farm Airport,5320.0,US,US-CO,Byers,5CO4
5CO5,heliport,Black Hollow Heliport,5294.0,US,US-CO,Carr,5CO5
5CO6,small_airport,Meyer Ranch Airport,8000.0,US,US-CO,Conifer,5CO6
5CO7,small_airport,Mesa View Ranch Airport,6978.0,US,US-CO,Craig,5CO7
5CO8,small_airport,Pleasant Valley Airport,7120.0,US,US-CO,Oak Creek,5CO8
5CO9,heliport,Wcdh Heliport,3640.0,US,US-CO,Wray,5CO9
5CT0,small_airport,Eastford Airport,600.0,US,US-CT,Eastford,5CT0
5CT1,heliport,Rondo Heliport,530.0,US,US-CT,Nangatuck,5CT1
5CT2,heliport,Hsi Heliport,90.0,US,US-CT,Orange,5CT2
5CT3,heliport,South Glastonbury Heliport,550.0,US,US-CT,South Glastonbury,5CT3
5CT4,heliport,Norwalk Hospital Heliport,156.0,US,US-CT,Norwalk,5CT4
5CT5,small_airport,Thomson Field,820.0,US,US-CT,Bethlehem,5CT5
5CT6,small_airport,Buell Farm Ultralightport,670.0,US,US-CT,Eastford,5CT6
5CT7,small_airport,Mile Creek Airport,30.0,US,US-CT,Old Lyme,5CT7
5CT8,heliport,Canal Street Heliport,50.0,US,US-CT,Stamford,5CT8
5D1,heliport,Stark County Sheriff Heliport,1135.0,US,US-OH,Canton,5D1
5D2,small_airport,Northwood Municipal Airport,1224.0,US,US-IA,Northwood,5D2
5D5,small_airport,Woolsey Memorial Airport,628.0,US,US-MI,Northport,5D5
5D6,small_airport,Parsons Airport,1290.0,US,US-OH,Carrollton,5D6
5D7,heliport,Dayton Transportation Center Heliport,800.0,US,US-OH,Dayton,5D7
5D9,small_airport,Bandit Field Airdrome Airport,805.0,US,US-OH,Clyde,5D9
5E9,small_airport,Packer Airport,918.0,US,US-OH,Radnor,5E9
5F5,small_airport,Bluebird Hill Airport,180.0,US,US-LA,Keithville,5F5
5F8,small_airport,Thackers Airport,202.0,US,US-LA,Oil City,5F8
5FA1,small_airport,Flying Palomino Ranch Airport,85.0,US,US-FL,Fruitland Park,5FA1
5FD0,small_airport,Manatee Springs Airport,17.0,US,US-FL,Old Town,5FD0
5FD1,small_airport,Ron Wood Airport,140.0,US,US-FL,Clarksville,5FD1
5FD2,heliport,Rybovich Heliport,10.0,US,US-FL,West Palm Beach,5FD2
5FD3,small_airport,County Line Airstrip,150.0,US,US-FL,Altha,5FD3
5FD4,heliport,Flagler County Emergency Opns Center Heliport,31.0,US,US-FL,Bunnell,5FD4
5FD5,small_airport,Able Airpark,100.0,US,US-FL,Blountstown,5FD5
5FD6,heliport,Boca Grande Helistop,10.0,US,US-FL,Boca Grande,5FD6
5FD7,small_airport,Chinsegut Airport,80.0,US,US-FL,Brooksville,5FD7
5FD8,heliport,Bokeelia Helistop,10.0,US,US-FL,Cape Coral,5FD8
5FD9,heliport,St James Helistop,6.0,US,US-FL,Cape Coral,5FD9
5FL0,small_airport,Dusty Airpatch Airport,120.0,US,US-FL,Dade City,5FL0
5FL1,small_airport,Ezell Airport,25.0,US,US-FL,Keaton Beach,5FL1
5FL2,heliport,Blake Medical Center Heliport,17.0,US,US-FL,Bradenton,5FL2
5FL3,heliport,Hospital Brandon Helistop,50.0,US,US-FL,Brandon,5FL3
5FL4,small_airport,Byrd Air Field,21.0,US,US-FL,Elkton,5FL4
5FL5,heliport,Palm Beach County Judicial Center Heliport,297.0,US,US-FL,West Palm Beach,5FL5
5FL6,closed,Flat Creek Airport,295.0,US,US-FL,Greensboro,
5FL7,small_airport,Twelve Oaks Airport,50.0,US,US-FL,Hernando,5FL7
5FL8,small_airport,Chipola Airpark,125.0,US,US-FL,Greenwood,5FL8
5FL9,closed,Cedar Lane Airport,270.0,US,US-FL,Defuniak Springs,
5G0,small_airport,Le Roy Airport,780.0,US,US-NY,Le Roy,5G0
5G2,small_airport,Indian Lake Airport,2442.0,US,US-PA,Central City,5G2
5G3,seaplane_base,East Dakota Flying Club Seaplane Base,1600.0,US,US-SD,Madison,
5G4,small_airport,Eau Claire Lakes Airport,1214.0,US,US-WI,Drummond,5G4
5G8,small_airport,Greensburg Jeannette Regional Airport,1188.0,US,US-PA,Jeannette,5G8
5GA0,small_airport,Gable Branch Airport,840.0,US,US-GA,Haralson,5GA0
5GA1,heliport,County Police Heliport,1070.0,US,US-GA,Lawrenceville,5GA1
5GA2,small_airport,Lyons Landing Airport,1080.0,US,US-GA,Whitesburg,5GA2
5GA3,small_airport,Eagles Landing Airport,980.0,US,US-GA,Williamson,5GA3
5GA4,small_airport,Air Acres Airport,918.0,US,US-GA,Woodstock,5GA4
5GA5,small_airport,Pinebrook Estates Airport,820.0,US,US-GA,Griffin,5GA5
5GA6,small_airport,Roney Farms Airport,352.0,US,US-GA,Lilly,5GA6
5GA7,small_airport,Panacea Airport,800.0,US,US-GA,Franklin/Glenn,5GA7
5GA8,heliport,Jimmy Carter Blvd Precinct Heliport,1050.0,US,US-GA,Norcross,5GA8
5GA9,heliport,Skypad Heliport,982.0,US,US-GA,Atlanta,5GA9
5GE1,small_airport,Peachtree Landings Airport,447.0,US,US-GA,Fort Valley,5GE1
5H3,small_airport,Clear Lake Municipal Airport,1801.0,US,US-SD,Clear Lake,5H3
5HO,small_airport,Hope Airport,200.0,US,US-AK,Hope,5HO
5I2,small_airport,Flora Municipal Airport,710.0,US,US-IN,Flora,5I2
5I6,small_airport,Galveston Airport,786.0,US,US-IN,Galveston,5I6
5IA0,heliport,Skiff Medical Center Heliport,947.0,US,US-IA,Newton,5IA0
5IA2,heliport,Marian Health Center Nr 2 Heliport,1170.0,US,US-IA,Sioux City,5IA2
5IA3,small_airport,Watkins Private Airport,1095.0,US,US-IA,Humeston,5IA3
5IA4,heliport,Marian Health Center Nr 3 Heliport,1250.0,US,US-IA,Sioux City,5IA4
5IA5,small_airport,Folkerts Airport,1150.0,US,US-IA,Rudd,5IA5
5IA6,small_airport,Flying S Ranch Airport,1145.0,US,US-IA,Renwick,5IA6
5IA7,small_airport,Murphy Field Private Airport,803.0,US,US-IA,Wellman,5IA7
5IA8,heliport,Sanford Merrill Medical Center Heliport,1360.0,US,US-IA,Rock Rapids,5IA8
5IA9,heliport,Community Memorial Health Center Heliport,1474.0,US,US-IA,Hartley,5IA9
5II1,small_airport,Layne Field,905.0,US,US-IN,New Winchester,5II1
5II2,small_airport,Miles Field,795.0,US,US-IN,New Whiteland,5II2
5II3,heliport,Engdahl Farm (Moonstraka) Heliport,700.0,US,US-IN,Treviac,5II3
5II4,heliport,Hopkins Heliport,825.0,US,US-IN,Mooresville,5II4
5II5,small_airport,Mumford Farms Airport,870.0,US,US-IN,New Ross,5II5
5II6,heliport,Marble Hill Heliport,791.0,US,US-IN,New Washington,5II6
5II7,heliport,Fort Wayne-District Operations Heliport,785.0,US,US-IN,Fort Wayne,5II7
5II8,small_airport,Jacobi Airport,750.0,US,US-IN,Palmyra,5II8
5II9,small_airport,Aero Plaines Airport,570.0,US,US-IN,Youngstown,5II9
5IL0,heliport,Herrin Hospital Heliport,444.0,US,US-IL,Herrin,5IL0
5IL1,heliport,Olson Heliport,750.0,US,US-IL,Pecatonica,5IL1
5IL2,small_airport,Panther Field,432.0,US,US-IL,Pinckneyville,5IL2
5IL3,heliport,Galesburg Cottage Hospital Heliport,850.0,US,US-IL,Galesburg,5IL3
5IL4,heliport,Sears Merchandise Group Heliport,843.0,US,US-IL,Hoffman Estates,5IL4
5IL5,small_airport,Hope Field,558.0,US,US-IL,Mazon,5IL5
5IL6,heliport,Heartland Regional Medical Center Heliport,451.0,US,US-IL,Marion,5IL6
5IL7,heliport,Howard Heliport,570.0,US,US-IL,Seneca,5IL7
5IL8,closed,Tollway Heliport,736.0,US,US-IL,Downers Grove,
5IL9,heliport,Salem Township Hospital Heliport,570.0,US,US-IL,Salem,5IL9
5IN1,heliport,Clarian West Medical Center Heliport,832.0,US,US-IN,Avon,5IN1
5IN2,closed,AEC Heliport,850.0,US,US-IN,Indianapolis,
5IN3,small_airport,Tragesser Airport,875.0,US,US-IN,Tipton,5IN3
5IN4,small_airport,Wyckoff Airstrip,780.0,US,US-IN,Valparaiso,5IN4
5IN5,small_airport,Berkey Field,858.0,US,US-IN,Warsaw,5IN5
5IN6,small_airport,Orthodontic Strip,805.0,US,US-IN,Westville,5IN6
5IN7,seaplane_base,Clear Lake Seaplane Base,1037.0,US,US-IN,Clear Lake,57P
5IN8,seaplane_base,Crooked Lake Seaplane Base,989.0,US,US-IN,Angola,I58
5IN9,small_airport,Stangland Airport,924.0,US,US-IN,Wolflake,5IN9
5IS1,heliport,Memorial Hosp Of Carbondale Heliport,500.0,US,US-IL,Carbondale,5IS1
5IS2,heliport,Boyd Hospital Heliport,600.0,US,US-IL,Carrollton,5IS2
5IS3,small_airport,Riverveiw Airport,490.0,US,US-IL,Evansville,5IS3
5IS4,small_airport,Corman Acres Airport,710.0,US,US-IL,Lake City,5IS4
5IS6,heliport,Webster Heliport,750.0,US,US-IL,Toulon,5IS6
5IS7,small_airport,Cast Airport,670.0,US,US-IL,Fairmount,5IS7
5IS8,heliport,Northern Illinois Medical Cntr Heliport,815.0,US,US-IL,Mc Henry,5IS8
5IS9,small_airport,Mc Pherson Airport,640.0,US,US-IL,Carthage,5IS9
5J2,seaplane_base,Siltcoos Lake Seaplane Base,9.0,US,US-OR,Florence,5J2
5J5,small_airport,Holly Hill Airport,96.0,US,US-SC,Holly Hill,5J5
5JY9,heliport,Air Evac 116 Heliport,640.0,US,US-KY,Inez,5JY9
5K0,small_airport,Bressler Field,3489.0,US,US-KS,Bird City,5K0
5K2,small_airport,Tribune Municipal Airport,3620.0,US,US-KS,Tribune,5K2
5K3,heliport,H. J. Paul Army Heliport,1068.0,US,US-NE,Camp Ashland(Ashland),5K3
5K4,small_airport,Schuy-Rush Airport,665.0,US,US-IL,Rushville,5K4
5K6,small_airport,Westosha Airport,850.0,US,US-WI,Wilmot,5K6
5K9,small_airport,Pruetz Municipal Airport,1982.0,US,US-ND,Kulm,5K9
5KE,seaplane_base,Ketchikan Harbor Seaplane Base,,US,US-AK,Ketchikan,5KE
5KO,small_airport,Koggiung Airport,30.0,US,US-AK,Koggiung,5KO
5KS,small_airport,Kasilof Airport,125.0,US,US-AK,Kasilof,5KS
5KS0,balloonport,Anthony Balloonport,1250.0,US,US-KS,Anthony,5KS0
5KS1,small_airport,Threshing Bee Airport,1150.0,US,US-KS,Mc Louth,5KS1
5KS2,small_airport,Fortmeyer Airport,3650.0,US,US-KS,Goodland,5KS2
5KS3,small_airport,Deweze Airport,1414.0,US,US-KS,Harper,5KS3
5KS4,small_airport,Hall Farms Airport,3908.0,US,US-KS,Kanorado,5KS4
5KS6,closed,Mollenkamp Field,3295.0,US,US-KS,Leoti,
5KS7,heliport,Anthony Hospital Heliport,1340.0,US,US-KS,Anthony,5KS7
5KS8,small_airport,Jack Poore Airport,3330.0,US,US-KS,Mc Donald,5KS8
5KS9,small_airport,Black Airport,3345.0,US,US-KS,Mc Donald,5KS9
5KY2,small_airport,Larkins Farm Airport,390.0,US,US-KY,Bardwell,5KY2
5KY3,small_airport,West Kentucky Airpark,338.0,US,US-KY,Paducah,5KY3
5KY4,small_airport,Standard Field,665.0,US,US-KY,Elkton,5KY4
5KY5,small_airport,Lowe Airport,498.0,US,US-KY,Cadiz,5KY5
5KY6,small_airport,Jake's Field,903.0,US,US-KY,Smithfield,5KY6
5KY7,closed,Dale Hollow Regional (Petro Field) Airport,980.0,US,US-KY,Albany,
5KY8,small_airport,Harold Reynolds Airport,860.0,US,US-KY,Harrodsburg,5KY8
5KY9,small_airport,Nolin Aero Salvage Airport,700.0,US,US-KY,Bee Spring,5KY9
5L6,seaplane_base,Wasilla Lake Seaplane Base,330.0,US,US-AK,Wasilla,5L6
